driver,system:index,.geo
Logging,1_2_3411,"{""type"":""Point"",""coordinates"":[111.70493681440422,-1.2088050640267791]}"
Logging,1_2_3414,"{""type"":""Point"",""coordinates"":[112.38990287841102,-0.21751559355714004]}"
Logging,1_2_3438,"{""type"":""Point"",""coordinates"":[116.90812427272235,1.9804583487777578]}"
Logging,1_2_3446,"{""type"":""Point"",""coordinates"":[112.35870171711515,-0.2460679650375123]}"
Logging,1_2_3460,"{""type"":""Point"",""coordinates"":[115.89857914469958,-1.722830556047791]}"
Logging,1_2_3469,"{""type"":""Point"",""coordinates"":[115.16182849638369,0.06412674206384217]}"
Logging,1_2_3480,"{""type"":""Point"",""coordinates"":[112.10568222270606,-1.6794323935720639]}"
Logging,1_2_3509,"{""type"":""Point"",""coordinates"":[117.07140230910069,1.9960411410315546]}"
Logging,1_2_3520,"{""type"":""Point"",""coordinates"":[112.14005799574146,-1.6166986031196715]}"
Logging,1_2_3549,"{""type"":""Point"",""coordinates"":[116.84729062605004,2.9265007189390455]}"
Logging,1_2_3561,"{""type"":""Point"",""coordinates"":[117.01134292041246,1.7393010935012518]}"
Logging,1_2_3569,"{""type"":""Point"",""coordinates"":[114.69572679256123,-1.3242151331219698]}"
Logging,1_2_3572,"{""type"":""Point"",""coordinates"":[114.25480000400215,-0.19332719472364113]}"
Logging,1_2_3581,"{""type"":""Point"",""coordinates"":[117.14764367496389,4.302188039109405]}"
Logging,1_2_3583,"{""type"":""Point"",""coordinates"":[115.88091504882243,0.3469367797429468]}"
Logging,1_2_3594,"{""type"":""Point"",""coordinates"":[115.64247848805108,-1.674249279054044]}"
Logging,1_2_3598,"{""type"":""Point"",""coordinates"":[111.43085079082182,-1.5733740649771453]}"
Logging,1_2_3617,"{""type"":""Point"",""coordinates"":[113.94410994244357,-0.08594679795836462]}"
Logging,1_2_3622,"{""type"":""Point"",""coordinates"":[113.2660678478143,0.5917688071527569]}"
Logging,1_2_3624,"{""type"":""Point"",""coordinates"":[114.10402934027367,-0.3475283454155335]}"
Logging,1_2_3630,"{""type"":""Point"",""coordinates"":[116.53080481548552,1.4113853933447158]}"
Logging,1_2_3636,"{""type"":""Point"",""coordinates"":[116.5057638966727,1.2354911182839996]}"
Logging,1_2_3640,"{""type"":""Point"",""coordinates"":[112.97173524323216,-0.823428430504151]}"
Logging,1_2_3653,"{""type"":""Point"",""coordinates"":[112.39747872533525,-0.9403665921482969]}"
Logging,1_2_3659,"{""type"":""Point"",""coordinates"":[116.90919308350574,4.201600487597528]}"
Logging,1_2_3673,"{""type"":""Point"",""coordinates"":[112.3914306518047,-1.665266399892863]}"
Logging,1_2_3721,"{""type"":""Point"",""coordinates"":[117.20125864170365,2.3911220438229184]}"
Logging,1_2_3722,"{""type"":""Point"",""coordinates"":[115.85149558795098,2.3519633261685446]}"
Logging,1_2_3723,"{""type"":""Point"",""coordinates"":[115.37292191339141,-1.4723751624717607]}"
Logging,1_2_3738,"{""type"":""Point"",""coordinates"":[116.46950605063394,1.0971671225633326]}"
Logging,1_2_3747,"{""type"":""Point"",""coordinates"":[116.21608923895607,3.064961507732697]}"
Logging,1_2_3757,"{""type"":""Point"",""coordinates"":[113.77196874260136,-1.6095112513147602]}"
Logging,1_2_3758,"{""type"":""Point"",""coordinates"":[114.22336117630033,-1.3262272722464534]}"
Logging,1_2_3763,"{""type"":""Point"",""coordinates"":[112.89264430803995,-1.3236882803302965]}"
Logging,1_2_3765,"{""type"":""Point"",""coordinates"":[114.22519023087642,0.0775861553552423]}"
Logging,1_2_3774,"{""type"":""Point"",""coordinates"":[112.47491377612585,0.8083150031729335]}"
Logging,1_2_3791,"{""type"":""Point"",""coordinates"":[116.35115014037943,-1.2782578726504488]}"
Logging,1_2_3801,"{""type"":""Point"",""coordinates"":[115.28314511568527,-0.5391355037649922]}"
Logging,1_2_3812,"{""type"":""Point"",""coordinates"":[112.53478068874848,-0.5306656670353991]}"
Logging,1_2_3820,"{""type"":""Point"",""coordinates"":[118.49787944707535,1.2924661907840327]}"
Logging,1_2_3823,"{""type"":""Point"",""coordinates"":[111.02404441033032,-1.912490013597591]}"
Logging,1_2_3826,"{""type"":""Point"",""coordinates"":[112.23288123814046,0.10784712763893832]}"
Logging,1_2_3831,"{""type"":""Point"",""coordinates"":[117.44144431216358,2.338838934580874]}"
Logging,1_2_3839,"{""type"":""Point"",""coordinates"":[117.46762397574294,1.8927525728416998]}"
Logging,1_2_3877,"{""type"":""Point"",""coordinates"":[114.02366418469411,-0.48665451688976813]}"
Logging,1_2_3881,"{""type"":""Point"",""coordinates"":[112.16820784158033,-0.954980296138732]}"
Logging,1_2_3900,"{""type"":""Point"",""coordinates"":[116.78966523317752,1.6427224442916146]}"
Logging,1_2_3902,"{""type"":""Point"",""coordinates"":[112.16988910199426,-1.6010676168194802]}"
Logging,1_2_3905,"{""type"":""Point"",""coordinates"":[116.12005972444065,-1.3244226980994163]}"
Logging,1_2_3936,"{""type"":""Point"",""coordinates"":[112.64681838983405,-0.17845731491565617]}"
Logging,1_2_3937,"{""type"":""Point"",""coordinates"":[112.32674810821403,-0.8669027628456122]}"
Logging,1_2_3940,"{""type"":""Point"",""coordinates"":[111.66585997736927,-1.3471477715692564]}"
Logging,1_2_3941,"{""type"":""Point"",""coordinates"":[116.05869879515454,-0.47357978181088695]}"
Logging,1_2_3958,"{""type"":""Point"",""coordinates"":[114.9052257588772,-0.20460160376146658]}"
Logging,1_2_3987,"{""type"":""Point"",""coordinates"":[111.55440568994888,-1.3570999084107633]}"
Logging,1_2_3988,"{""type"":""Point"",""coordinates"":[116.73133973421791,4.019246960733466]}"
Logging,1_2_3990,"{""type"":""Point"",""coordinates"":[115.46607483040954,-0.8250789300091539]}"
Logging,1_2_4005,"{""type"":""Point"",""coordinates"":[114.23398311618234,0.005020722453212671]}"
Logging,1_2_4028,"{""type"":""Point"",""coordinates"":[111.8967442514034,-1.6077929764328338]}"
Logging,1_2_4037,"{""type"":""Point"",""coordinates"":[113.82538059031798,-1.8497241196671559]}"
Logging,1_2_4038,"{""type"":""Point"",""coordinates"":[116.07941887069643,-1.4053239349925593]}"
Logging,1_2_4052,"{""type"":""Point"",""coordinates"":[113.10885020437533,-2.7021205624033082]}"
Logging,1_2_4054,"{""type"":""Point"",""coordinates"":[116.66174631695175,2.5718220435852923]}"
Logging,1_2_4062,"{""type"":""Point"",""coordinates"":[110.82879004496715,0.9055838467552402]}"
Logging,1_2_4085,"{""type"":""Point"",""coordinates"":[118.45972734201733,1.1941817721879924]}"
Logging,1_2_4087,"{""type"":""Point"",""coordinates"":[116.04433584103631,-0.7635669054960852]}"
Logging,1_2_4091,"{""type"":""Point"",""coordinates"":[113.92432778159704,0.2348356135807299]}"
Logging,1_2_4097,"{""type"":""Point"",""coordinates"":[115.24042289870839,1.1096856571446039]}"
Logging,1_2_4098,"{""type"":""Point"",""coordinates"":[115.54752050332314,-0.9067465073924122]}"
Logging,1_2_4102,"{""type"":""Point"",""coordinates"":[112.7676355619637,-0.9750323260720481]}"
Logging,1_2_4105,"{""type"":""Point"",""coordinates"":[113.26527467586082,-1.0249966431544058]}"
Logging,1_2_4112,"{""type"":""Point"",""coordinates"":[112.0375842636833,-2.845257507680718]}"
Logging,1_2_4116,"{""type"":""Point"",""coordinates"":[118.14771459651547,1.2347220569886073]}"
Logging,1_2_4136,"{""type"":""Point"",""coordinates"":[117.02894675437923,3.749437170649917]}"
Logging,1_2_4149,"{""type"":""Point"",""coordinates"":[117.28635268298983,3.7935318836245155]}"
Logging,1_2_4181,"{""type"":""Point"",""coordinates"":[116.82567636761976,1.6065129827210387]}"
Logging,1_2_4191,"{""type"":""Point"",""coordinates"":[114.57530138504991,-1.4597782931206287]}"
Logging,1_2_4201,"{""type"":""Point"",""coordinates"":[112.2153968446454,-0.7618598497893238]}"
Logging,1_2_4207,"{""type"":""Point"",""coordinates"":[111.52094971935344,-1.6411591381557282]}"
Logging,1_2_4235,"{""type"":""Point"",""coordinates"":[116.6005512208123,3.070504121638922]}"
Logging,1_2_4241,"{""type"":""Point"",""coordinates"":[113.6973341895729,-1.5158584388750578]}"
Logging,1_2_4242,"{""type"":""Point"",""coordinates"":[113.35419013297556,-1.1034511301737786]}"
Logging,1_2_4246,"{""type"":""Point"",""coordinates"":[116.42737146327958,-1.2084191199269922]}"
Logging,1_2_4252,"{""type"":""Point"",""coordinates"":[112.3952189123121,-1.2914295190118312]}"
Logging,1_2_4253,"{""type"":""Point"",""coordinates"":[116.05505647443775,-0.9522463388214972]}"
Logging,1_2_4276,"{""type"":""Point"",""coordinates"":[113.83090805707226,-1.79251296986915]}"
Logging,1_2_4282,"{""type"":""Point"",""coordinates"":[113.45041520807416,-0.978040078474736]}"
Logging,1_2_4286,"{""type"":""Point"",""coordinates"":[111.27158015485809,-1.5294311034638512]}"
Logging,1_2_4293,"{""type"":""Point"",""coordinates"":[118.62747007514818,1.2276754473421878]}"
Logging,1_2_4296,"{""type"":""Point"",""coordinates"":[117.73072057719104,2.5395597709490807]}"
Logging,1_2_4301,"{""type"":""Point"",""coordinates"":[112.07194651406175,1.1084178137030223]}"
Logging,1_2_4305,"{""type"":""Point"",""coordinates"":[112.79293115807404,-0.9440374672901068]}"
Logging,1_2_4316,"{""type"":""Point"",""coordinates"":[117.23644737878168,1.2508031724686133]}"
Logging,1_2_4318,"{""type"":""Point"",""coordinates"":[112.30061106969423,1.1848689523154763]}"
Logging,1_2_4338,"{""type"":""Point"",""coordinates"":[117.470343141703,1.3572652059918442]}"
Logging,1_2_4343,"{""type"":""Point"",""coordinates"":[115.36258453791768,0.15296831305374647]}"
Logging,1_2_4345,"{""type"":""Point"",""coordinates"":[112.3806365784995,-1.5535564645343118]}"
Logging,1_2_4348,"{""type"":""Point"",""coordinates"":[115.21522535314827,-0.9332679566919244]}"
Logging,1_2_4351,"{""type"":""Point"",""coordinates"":[115.51344544011778,-1.2577242565505966]}"
Logging,1_2_4355,"{""type"":""Point"",""coordinates"":[117.63924852948305,2.445104022946885]}"
Logging,1_2_4364,"{""type"":""Point"",""coordinates"":[110.70455443950196,-0.9545268699445539]}"
Logging,1_2_4396,"{""type"":""Point"",""coordinates"":[115.85634007604551,0.7091107282384944]}"
Logging,1_2_4405,"{""type"":""Point"",""coordinates"":[115.86346760234781,0.6218143462733149]}"
Logging,1_2_4411,"{""type"":""Point"",""coordinates"":[116.20877447393119,-0.962469777597734]}"
Logging,1_2_4417,"{""type"":""Point"",""coordinates"":[114.9911098292841,-0.40525662452619454]}"
Logging,1_2_4421,"{""type"":""Point"",""coordinates"":[116.58120851057487,3.6864620702024187]}"
Logging,1_2_4429,"{""type"":""Point"",""coordinates"":[117.09053635580018,2.4982885392472913]}"
Logging,1_2_4436,"{""type"":""Point"",""coordinates"":[116.90791946384817,2.111325517538362]}"
Logging,1_2_4442,"{""type"":""Point"",""coordinates"":[111.63992030231458,-2.4179199838755494]}"
Logging,1_2_4450,"{""type"":""Point"",""coordinates"":[115.46823134087343,-0.24117618321412962]}"
Logging,1_2_4460,"{""type"":""Point"",""coordinates"":[115.85064538008328,2.394119229226373]}"
Logging,1_2_4495,"{""type"":""Point"",""coordinates"":[114.70785121587139,-1.496383320685844]}"
Logging,1_2_4499,"{""type"":""Point"",""coordinates"":[112.87552346555178,-1.0470122671776156]}"
Logging,1_2_4516,"{""type"":""Point"",""coordinates"":[114.08691193154482,-2.1755639566290483]}"
Logging,1_2_4517,"{""type"":""Point"",""coordinates"":[118.04641293474614,1.3515186311226397]}"
Logging,1_2_4548,"{""type"":""Point"",""coordinates"":[115.13222377770427,-0.39321005994861946]}"
Logging,1_2_4552,"{""type"":""Point"",""coordinates"":[113.05939534517628,0.7169271438806598]}"
Logging,1_2_4572,"{""type"":""Point"",""coordinates"":[115.497459400614,-1.6551929254026478]}"
Logging,1_2_4577,"{""type"":""Point"",""coordinates"":[114.14863022039057,-0.04966084892842173]}"
Logging,1_2_4585,"{""type"":""Point"",""coordinates"":[112.85033718672408,-1.2424163900361689]}"
Logging,1_2_4586,"{""type"":""Point"",""coordinates"":[115.48481310598808,0.3612231867999379]}"
Logging,1_2_4590,"{""type"":""Point"",""coordinates"":[111.92683761038656,-1.8426085726464332]}"
Logging,1_2_4593,"{""type"":""Point"",""coordinates"":[113.20839557272903,-1.3563317916613922]}"
Logging,1_2_4602,"{""type"":""Point"",""coordinates"":[112.54044854362878,-1.4004793207843103]}"
Logging,1_2_4607,"{""type"":""Point"",""coordinates"":[114.55592676715099,-0.16602845553614734]}"
Logging,1_2_4609,"{""type"":""Point"",""coordinates"":[116.98253845515902,3.9460703267528987]}"
Logging,1_2_4628,"{""type"":""Point"",""coordinates"":[111.59087349679153,-2.157673599575267]}"
Logging,1_2_4660,"{""type"":""Point"",""coordinates"":[114.25364013825215,-0.18233172005865847]}"
Logging,1_2_4662,"{""type"":""Point"",""coordinates"":[116.30037919326807,-0.8049956175883556]}"
Logging,1_2_4676,"{""type"":""Point"",""coordinates"":[115.52992100073672,-1.8280014518208518]}"
Logging,1_2_4684,"{""type"":""Point"",""coordinates"":[113.75203411430002,-0.03964149942500148]}"
Logging,1_2_4688,"{""type"":""Point"",""coordinates"":[116.42862506696586,3.080201872774288]}"
Logging,1_2_4698,"{""type"":""Point"",""coordinates"":[116.70693788617484,2.8534997286763755]}"
Logging,1_2_4705,"{""type"":""Point"",""coordinates"":[114.69418708198043,-0.18393513572326833]}"
Logging,1_2_4712,"{""type"":""Point"",""coordinates"":[111.3224310610404,-1.6611698328980276]}"
Logging,1_2_4724,"{""type"":""Point"",""coordinates"":[110.96433116802194,-0.8794797184038057]}"
Logging,1_2_4735,"{""type"":""Point"",""coordinates"":[115.19629295274386,-1.1547864800187615]}"
Logging,1_2_4749,"{""type"":""Point"",""coordinates"":[112.25273908068377,-0.28794888747087916]}"
Logging,1_2_4759,"{""type"":""Point"",""coordinates"":[112.46937596977466,-1.5104043698390721]}"
Logging,1_2_4762,"{""type"":""Point"",""coordinates"":[112.88901755945722,0.5608870484429052]}"
Logging,1_2_4780,"{""type"":""Point"",""coordinates"":[114.44948555370296,0.63986488968888]}"
Logging,1_2_4781,"{""type"":""Point"",""coordinates"":[117.30150129389901,2.364188905087334]}"
Logging,1_2_4782,"{""type"":""Point"",""coordinates"":[114.37114734782912,0.1292914357436915]}"
Logging,1_2_4786,"{""type"":""Point"",""coordinates"":[117.37141335303943,-0.7042802059845965]}"
Logging,1_2_4797,"{""type"":""Point"",""coordinates"":[112.09462928262235,-1.4711748294357412]}"
Logging,1_2_4807,"{""type"":""Point"",""coordinates"":[115.68079632370599,0.11464985583153633]}"
Logging,1_2_4812,"{""type"":""Point"",""coordinates"":[115.68009010041457,-1.835401550769036]}"
Logging,1_2_4818,"{""type"":""Point"",""coordinates"":[112.37251335974324,-0.08535571357635163]}"
Logging,1_2_4851,"{""type"":""Point"",""coordinates"":[117.72857771945046,1.5236877747965953]}"
Logging,1_2_4852,"{""type"":""Point"",""coordinates"":[116.43060142352009,-0.8901390273049584]}"
Logging,1_2_4856,"{""type"":""Point"",""coordinates"":[117.07746740768918,3.3303122875645297]}"
Logging,1_2_4918,"{""type"":""Point"",""coordinates"":[111.4788421627482,-1.3434648160646179]}"
Logging,1_2_4921,"{""type"":""Point"",""coordinates"":[114.3936173032631,-1.1386052755073406]}"
Logging,1_2_4940,"{""type"":""Point"",""coordinates"":[117.12975188435053,2.962824920014034]}"
Logging,1_2_4952,"{""type"":""Point"",""coordinates"":[112.8546711925667,-1.228607378533744]}"
Logging,1_2_4986,"{""type"":""Point"",""coordinates"":[114.57055799782805,-1.5503454428643093]}"
Logging,1_2_4990,"{""type"":""Point"",""coordinates"":[111.5868651567308,-1.392467981540345]}"
Wildfire,2_37,"{""type"":""Point"",""coordinates"":[109.86111793212564,-1.0207784024315532]}"
Wildfire,2_39,"{""type"":""Point"",""coordinates"":[114.03993008453845,-2.6331640866648196]}"
Wildfire,2_89,"{""type"":""Point"",""coordinates"":[110.27930576946895,-1.4261622746166236]}"
Wildfire,2_137,"{""type"":""Point"",""coordinates"":[110.16537234884873,-1.025480809514402]}"
Wildfire,2_155,"{""type"":""Point"",""coordinates"":[113.29072605660069,-2.6856889907970114]}"
Wildfire,2_162,"{""type"":""Point"",""coordinates"":[110.73904194678084,0.7480647819470847]}"
Wildfire,2_164,"{""type"":""Point"",""coordinates"":[109.37050888029597,0.12782024665468605]}"
Wildfire,2_166,"{""type"":""Point"",""coordinates"":[111.98622681615522,-3.163626145585159]}"
Wildfire,2_176,"{""type"":""Point"",""coordinates"":[109.28381745423405,-0.7399591676016525]}"
Wildfire,2_188,"{""type"":""Point"",""coordinates"":[109.17928630877317,0.4225539522873921]}"
Wildfire,2_190,"{""type"":""Point"",""coordinates"":[110.27305924697662,-1.6242797624440348]}"
Wildfire,2_226,"{""type"":""Point"",""coordinates"":[113.9963265995178,-2.694356097712407]}"
Wildfire,2_252,"{""type"":""Point"",""coordinates"":[114.32261620124514,-1.6719534433374053]}"
Wildfire,2_285,"{""type"":""Point"",""coordinates"":[109.5531460000267,-1.2533578160575878]}"
Wildfire,2_307,"{""type"":""Point"",""coordinates"":[111.47963282454323,-2.773575490550072]}"
Wildfire,2_362,"{""type"":""Point"",""coordinates"":[113.29785170559515,-2.4357689679395746]}"
Wildfire,2_439,"{""type"":""Point"",""coordinates"":[114.9922134306327,-2.10540432168947]}"
Wildfire,2_443,"{""type"":""Point"",""coordinates"":[111.97530298079313,0.9871717416034788]}"
Wildfire,2_466,"{""type"":""Point"",""coordinates"":[114.45857369480939,-1.696652394680123]}"
Wildfire,2_486,"{""type"":""Point"",""coordinates"":[112.27915299052223,-3.145787970022578]}"
Wildfire,2_555,"{""type"":""Point"",""coordinates"":[114.79188354602056,-2.2921591147368203]}"
Wildfire,2_564,"{""type"":""Point"",""coordinates"":[110.49435850764202,-2.6151528669543525]}"
Wildfire,2_569,"{""type"":""Point"",""coordinates"":[114.5315445039708,-1.930377656551032]}"
Wildfire,2_599,"{""type"":""Point"",""coordinates"":[114.64284919993149,-1.5240431989830672]}"
Wildfire,2_645,"{""type"":""Point"",""coordinates"":[113.3084075799823,-2.4327366831900954]}"
Wildfire,2_658,"{""type"":""Point"",""coordinates"":[109.88672595706183,-1.075415482257945]}"
Wildfire,2_679,"{""type"":""Point"",""coordinates"":[113.462210248735,-2.4674901384515695]}"
Wildfire,2_723,"{""type"":""Point"",""coordinates"":[114.83785513369182,-1.8094742123763734]}"
Wildfire,2_742,"{""type"":""Point"",""coordinates"":[114.1118015220782,-2.6792376537217732]}"
Wildfire,2_825,"{""type"":""Point"",""coordinates"":[113.53895405492638,-3.1544148380255335]}"
Wildfire,2_840,"{""type"":""Point"",""coordinates"":[109.06568399099466,1.5176020980439995]}"
Wildfire,2_888,"{""type"":""Point"",""coordinates"":[114.12113507557696,-2.226846044781495]}"
Wildfire,2_902,"{""type"":""Point"",""coordinates"":[113.74321337114249,-2.040484788041101]}"
Wildfire,2_920,"{""type"":""Point"",""coordinates"":[113.30353879157668,-2.857506031652155]}"
Wildfire,2_982,"{""type"":""Point"",""coordinates"":[111.7550964903621,-2.134166716940806]}"
Wildfire,2_1001,"{""type"":""Point"",""coordinates"":[110.1971966798439,-0.816673587330381]}"
Wildfire,2_1066,"{""type"":""Point"",""coordinates"":[110.27115816972729,-1.621207304122527]}"
Wildfire,2_1068,"{""type"":""Point"",""coordinates"":[114.52993705501781,-1.7106032032983698]}"
Wildfire,2_1094,"{""type"":""Point"",""coordinates"":[117.98124387040475,2.405343466460875]}"
Wildfire,2_1122,"{""type"":""Point"",""coordinates"":[115.02216242184147,-2.0916218024081386]}"
Wildfire,2_1134,"{""type"":""Point"",""coordinates"":[115.13227856670674,-0.33774557789870624]}"
Wildfire,2_1182,"{""type"":""Point"",""coordinates"":[113.7326631822036,-2.8383024002037938]}"
Wildfire,2_1295,"{""type"":""Point"",""coordinates"":[112.82766553622007,-1.366404597211111]}"
Wildfire,2_1296,"{""type"":""Point"",""coordinates"":[114.44537251149666,-2.421732101437476]}"
Wildfire,2_1339,"{""type"":""Point"",""coordinates"":[114.7191860998126,-2.363162729855179]}"
Wildfire,2_1411,"{""type"":""Point"",""coordinates"":[114.0152022674235,-2.0657980797435957]}"
Wildfire,2_1569,"{""type"":""Point"",""coordinates"":[112.7976928330627,-2.7344756494108218]}"
Wildfire,2_1611,"{""type"":""Point"",""coordinates"":[114.191971630448,-2.36369413300612]}"
Wildfire,2_1636,"{""type"":""Point"",""coordinates"":[112.98632993456596,-3.1631264848282097]}"
Wildfire,2_1663,"{""type"":""Point"",""coordinates"":[114.86905582722959,-1.18011863953126]}"
Wildfire,2_1664,"{""type"":""Point"",""coordinates"":[112.13594239051776,-2.9093873003092368]}"
Wildfire,2_1686,"{""type"":""Point"",""coordinates"":[114.26184147892725,-1.6221714575088368]}"
Wildfire,2_1744,"{""type"":""Point"",""coordinates"":[113.8260971719623,-2.340409649575256]}"
Wildfire,2_1755,"{""type"":""Point"",""coordinates"":[114.57879805313156,-2.2938365700883594]}"
Wildfire,2_1758,"{""type"":""Point"",""coordinates"":[111.55822549497077,-2.8701239303091413]}"
Wildfire,2_1778,"{""type"":""Point"",""coordinates"":[109.08335581777261,0.5103652142249282]}"
Wildfire,2_1809,"{""type"":""Point"",""coordinates"":[114.83185191808268,-2.2434354570662913]}"
Wildfire,2_1821,"{""type"":""Point"",""coordinates"":[113.04941892477574,-2.8130974812618046]}"
Wildfire,2_1836,"{""type"":""Point"",""coordinates"":[109.16084413870902,1.086807942480698]}"
Wildfire,2_1845,"{""type"":""Point"",""coordinates"":[113.23032760734425,-2.7862993375998264]}"
Wildfire,2_1885,"{""type"":""Point"",""coordinates"":[113.5999452711246,-1.8960299880867078]}"
Wildfire,2_1941,"{""type"":""Point"",""coordinates"":[115.21528121049761,-2.312019723982486]}"
Wildfire,2_1960,"{""type"":""Point"",""coordinates"":[114.54371985389133,-1.5515178306678419]}"
Wildfire,2_1982,"{""type"":""Point"",""coordinates"":[114.75092449836556,-2.4459964706011856]}"
Wildfire,2_2010,"{""type"":""Point"",""coordinates"":[113.79421859804178,-2.666474097596793]}"
Wildfire,2_2030,"{""type"":""Point"",""coordinates"":[114.04627924681088,-1.8133932885160489]}"
Wildfire,2_2051,"{""type"":""Point"",""coordinates"":[113.10266422242051,-2.916114426348055]}"
Wildfire,2_2053,"{""type"":""Point"",""coordinates"":[114.08073446064692,-1.7649343232296018]}"
Wildfire,2_2129,"{""type"":""Point"",""coordinates"":[114.62634480668005,-2.3710595507552203]}"
Wildfire,2_2159,"{""type"":""Point"",""coordinates"":[114.07591128267755,-2.4934034108043273]}"
Wildfire,2_2164,"{""type"":""Point"",""coordinates"":[114.81474985326939,-2.3249050942217204]}"
Wildfire,2_2188,"{""type"":""Point"",""coordinates"":[111.5482814923197,-2.587202790545438]}"
Wildfire,2_2272,"{""type"":""Point"",""coordinates"":[113.59814360587089,-2.4934975366383867]}"
Wildfire,2_2282,"{""type"":""Point"",""coordinates"":[114.43737165061094,-1.7747688784119624]}"
Wildfire,2_2304,"{""type"":""Point"",""coordinates"":[109.68490164278352,-1.1181185858741116]}"
Wildfire,2_2307,"{""type"":""Point"",""coordinates"":[112.99722624256879,-1.6975769819060584]}"
Wildfire,2_2411,"{""type"":""Point"",""coordinates"":[110.29000828947834,-2.7700765150736406]}"
Wildfire,2_2414,"{""type"":""Point"",""coordinates"":[113.62530034373866,-1.9533112486335116]}"
Wildfire,2_2428,"{""type"":""Point"",""coordinates"":[110.16142839806636,-1.7112480462063389]}"
Wildfire,2_2444,"{""type"":""Point"",""coordinates"":[113.62637081937858,-3.1158419424082293]}"
Wildfire,2_2446,"{""type"":""Point"",""coordinates"":[114.49190114863231,-1.9116846280204247]}"
Wildfire,2_2502,"{""type"":""Point"",""coordinates"":[111.36561354268973,-2.6937392665473223]}"
Wildfire,2_2512,"{""type"":""Point"",""coordinates"":[113.43710060880446,-1.8358346467010744]}"
Wildfire,2_2523,"{""type"":""Point"",""coordinates"":[115.04305877147819,-1.8864674162009725]}"
Wildfire,2_2543,"{""type"":""Point"",""coordinates"":[112.29842398642825,-3.238373733389834]}"
Wildfire,2_2570,"{""type"":""Point"",""coordinates"":[114.93096566699631,-1.9429882201233053]}"
Wildfire,2_2576,"{""type"":""Point"",""coordinates"":[109.02695386597908,0.43285357347310505]}"
Wildfire,2_2577,"{""type"":""Point"",""coordinates"":[111.91085843847883,-3.1159148902276237]}"
Wildfire,2_2593,"{""type"":""Point"",""coordinates"":[114.3505273404078,-2.160915168910316]}"
Wildfire,2_2601,"{""type"":""Point"",""coordinates"":[115.13761617596096,-2.1488864363135973]}"
Wildfire,2_2625,"{""type"":""Point"",""coordinates"":[110.14942702694597,-1.7895743238609854]}"
Wildfire,2_2695,"{""type"":""Point"",""coordinates"":[111.72076136697649,-2.3225697450145955]}"
Wildfire,2_2704,"{""type"":""Point"",""coordinates"":[111.78955921003961,-2.7001593620929385]}"
Wildfire,2_2830,"{""type"":""Point"",""coordinates"":[114.43956395091033,-2.147785185251592]}"
Wildfire,2_2881,"{""type"":""Point"",""coordinates"":[116.17373320817102,0.0042133617705800075]}"
Wildfire,2_2903,"{""type"":""Point"",""coordinates"":[116.81270774116852,0.20520809274293225]}"
Wildfire,2_2915,"{""type"":""Point"",""coordinates"":[113.90436982231024,-2.3502203711668055]}"
Wildfire,2_2920,"{""type"":""Point"",""coordinates"":[112.17142379851022,-3.1638190956469048]}"
Wildfire,2_2931,"{""type"":""Point"",""coordinates"":[114.74503556659688,-1.750113404140718]}"
Wildfire,2_2934,"{""type"":""Point"",""coordinates"":[113.94955024948594,-2.732643870956589]}"
Wildfire,2_2944,"{""type"":""Point"",""coordinates"":[110.07283240425296,-1.7744516401293617]}"
Wildfire,2_2962,"{""type"":""Point"",""coordinates"":[117.86007047509865,2.4426719439537883]}"
Wildfire,2_2964,"{""type"":""Point"",""coordinates"":[110.50533099121051,-2.5459893597551924]}"
Wildfire,2_3050,"{""type"":""Point"",""coordinates"":[116.37800578049703,-2.175455281709662]}"
Wildfire,2_3053,"{""type"":""Point"",""coordinates"":[115.10277315767752,-2.39583104600238]}"
Wildfire,2_3090,"{""type"":""Point"",""coordinates"":[113.2918733445441,-2.6255740857789664]}"
Wildfire,2_3111,"{""type"":""Point"",""coordinates"":[113.2124766472394,-2.7632575404190205]}"
Wildfire,2_3129,"{""type"":""Point"",""coordinates"":[114.14100761065022,-1.69086542183439]}"
Wildfire,2_3249,"{""type"":""Point"",""coordinates"":[114.40451173843952,-2.0517821224133033]}"
Wildfire,2_3250,"{""type"":""Point"",""coordinates"":[111.9769915674015,-3.173287911392867]}"
Wildfire,2_3264,"{""type"":""Point"",""coordinates"":[112.1835213796127,-2.677801901960903]}"
Wildfire,2_3404,"{""type"":""Point"",""coordinates"":[113.95756022774471,-2.1437133679352796]}"
Wildfire,2_3451,"{""type"":""Point"",""coordinates"":[114.74480456026514,-1.9852956324798219]}"
Wildfire,2_3496,"{""type"":""Point"",""coordinates"":[114.37083746387484,-1.056888338870992]}"
Wildfire,2_3529,"{""type"":""Point"",""coordinates"":[109.61412696725367,-0.9297686022200241]}"
Wildfire,2_3551,"{""type"":""Point"",""coordinates"":[114.01826952096665,-2.094493658314242]}"
Wildfire,2_3600,"{""type"":""Point"",""coordinates"":[113.31985790712012,-2.5983781535039268]}"
Wildfire,2_3613,"{""type"":""Point"",""coordinates"":[113.68565059354908,-2.8931643415100017]}"
Wildfire,2_3657,"{""type"":""Point"",""coordinates"":[109.52481993044798,-0.8405422873635483]}"
Wildfire,2_3688,"{""type"":""Point"",""coordinates"":[114.0137074238477,-0.9002611437728031]}"
